index|gain|cover
anio_inicio|68.12806667814964|122.62019340787396
responsables_identificados|34.28073132968252|153.53295340634918
victimas_identificadas|25.834557097973693|164.91486314434212
victimas_total|1.091833452595745|141.9859874965958
