index|gain|cover
v_vs_violacion_sexual_multiple_responsable_Sin Especificar|159.60741573750002|199.5171338175
v_vs_violacion_sexual_embarazo_Sin Especificar|105.35312853666662|133.48190292740742
v_vs_violacion_sexual_embarazo_nacimiento_No|98.13849138842109|155.5977279547368
v_vs_violacion_sexual_ind_col_Individual|67.47201329857144|126.3644330042857
v_vs_violacion_sexual_ind_col_Sin Especificar|34.59329387333333|74.28611495333332
v_vs_violacion_sexual_embarazo_nacimiento_Sin Especificar|22.563646652857148|52.23789817571428
v_vs_violacion_sexual_embarazo_No|5.11371613|11.2118349
v_vs_violacion_sexual_multiple_responsable_SÃÂ­|1.986129645|3.85466075
