cluster|anio_inicio|anio_fin|hechos_continuan|victimas_identificadas|victimas_total|responsables_identificados|tc_tc_politico|v_a_m_carta|v_a_m_correo_e|v_a_m_familiar|v_a_m_hostigamiento|v_a_m_mensaje_celular|v_a_m_panfleto|v_a_m_redes_sociales|v_a_m_seguimiento|v_a_m_sufragio|pais_hecho_Brasil|pais_hecho_Chile|pais_hecho_Colombia|pais_hecho_Ecuador|pais_hecho_España|pais_hecho_Francia|pais_hecho_México|pais_hecho_Venezuela|departamento_hecho_Amazonas|departamento_hecho_Antioquia|departamento_hecho_Arauca|departamento_hecho_Atlántico|departamento_hecho_Bogotá, D.c.|departamento_hecho_Bolívar|departamento_hecho_Boyacá|departamento_hecho_Caldas|departamento_hecho_Caquetá|departamento_hecho_Casanare|departamento_hecho_Cauca|departamento_hecho_Cesar|departamento_hecho_Chocó|departamento_hecho_Cundinamarca|departamento_hecho_Córdoba|departamento_hecho_Guainía|departamento_hecho_Guaviare|departamento_hecho_Huila|departamento_hecho_La Guajira|departamento_hecho_Magdalena|departamento_hecho_Meta|departamento_hecho_Nariño|departamento_hecho_Norte De Santander|departamento_hecho_Putumayo|departamento_hecho_Quindio|departamento_hecho_Risaralda|departamento_hecho_Santander|departamento_hecho_Sin Especificar|departamento_hecho_Sucre|departamento_hecho_Tolima|departamento_hecho_Valle Del Cauca|departamento_hecho_Vaupés|departamento_hecho_Vichada|ciudad_hecho_Acacías|ciudad_hecho_Acandí|ciudad_hecho_Acevedo|ciudad_hecho_Agua De Dios|ciudad_hecho_Aguachica|ciudad_hecho_Aguada|ciudad_hecho_Aguazul|ciudad_hecho_Agustín Codazzi|ciudad_hecho_Albania|ciudad_hecho_Alejandría|ciudad_hecho_Algarrobo|ciudad_hecho_Algeciras|ciudad_hecho_Alicante|ciudad_hecho_Alto Baudó|ciudad_hecho_Anserma|ciudad_hecho_Ansermanuevo|ciudad_hecho_Anzoátegui|ciudad_hecho_Apartadó|ciudad_hecho_Aracataca|ciudad_hecho_Arauca|ciudad_hecho_Arauquita|ciudad_hecho_Arboletes|ciudad_hecho_Argelia|ciudad_hecho_Arjona|ciudad_hecho_Armenia|ciudad_hecho_Astrea|ciudad_hecho_Balboa|ciudad_hecho_Baraya|ciudad_hecho_Barbacoas|ciudad_hecho_Barbosa|ciudad_hecho_Barrancabermeja|ciudad_hecho_Barranco De Loba|ciudad_hecho_Barranco Minas|ciudad_hecho_Barranquilla|ciudad_hecho_Bello|ciudad_hecho_Belén De Los Andaquíes|ciudad_hecho_Belén De Umbría|ciudad_hecho_Betulia|ciudad_hecho_Bogotá, D.c.|ciudad_hecho_Bolívar|ciudad_hecho_Bosconia|ciudad_hecho_Bucaramanga|ciudad_hecho_Bucarasica|ciudad_hecho_Buenaventura|ciudad_hecho_Bugalagrande|ciudad_hecho_Caicedonia|ciudad_hecho_Cajibío|ciudad_hecho_Calamar|ciudad_hecho_Calarcá|ciudad_hecho_Caldono|ciudad_hecho_Cali|ciudad_hecho_Calima|ciudad_hecho_Caloto|ciudad_hecho_Campamento|ciudad_hecho_Campohermoso|ciudad_hecho_Cantagallo|ciudad_hecho_Caracas|ciudad_hecho_Carepa|ciudad_hecho_Carmen Del Darién|ciudad_hecho_Cartagena De Indias|ciudad_hecho_Cartagena Del Chairá|ciudad_hecho_Castilla La Nueva|ciudad_hecho_Caucasia|ciudad_hecho_Chaparral|ciudad_hecho_Chigorodó|ciudad_hecho_Chimichagua|ciudad_hecho_Chiriguaná|ciudad_hecho_Cimitarra|ciudad_hecho_Ciudad De Mexico|ciudad_hecho_Ciénaga|ciudad_hecho_Colombia|ciudad_hecho_Colón|ciudad_hecho_Convención|ciudad_hecho_Corinto|ciudad_hecho_Cuenca|ciudad_hecho_Cumaribo|ciudad_hecho_Cumbitara|ciudad_hecho_Curillo|ciudad_hecho_Cáceres|ciudad_hecho_Cáchira|ciudad_hecho_Dabeiba|ciudad_hecho_Dagua|ciudad_hecho_Dibulla|ciudad_hecho_Dosquebradas|ciudad_hecho_Duitama|ciudad_hecho_El Bagre|ciudad_hecho_El Carmen|ciudad_hecho_El Carmen De Bolívar|ciudad_hecho_El Charco|ciudad_hecho_El Copey|ciudad_hecho_El Doncello|ciudad_hecho_El Molino|ciudad_hecho_El Paujíl|ciudad_hecho_El Peñón|ciudad_hecho_El Retorno|ciudad_hecho_El Rosario|ciudad_hecho_El Tarra|ciudad_hecho_El Zulia|ciudad_hecho_Envigado|ciudad_hecho_Florencia|ciudad_hecho_Florida|ciudad_hecho_Floridablanca|ciudad_hecho_Fonseca|ciudad_hecho_Fundación|ciudad_hecho_Gigante|ciudad_hecho_González|ciudad_hecho_Guapí|ciudad_hecho_Hato Corozal|ciudad_hecho_Ibagué|ciudad_hecho_Inírida|ciudad_hecho_Isnos|ciudad_hecho_Istmina|ciudad_hecho_Ituango|ciudad_hecho_Jamundí|ciudad_hecho_La Argentina|ciudad_hecho_La Esperanza|ciudad_hecho_La Gloria|ciudad_hecho_La Jagua De Ibirico|ciudad_hecho_La Llanada|ciudad_hecho_La Macarena|ciudad_hecho_La Mesa|ciudad_hecho_La Montañita|ciudad_hecho_La Palma|ciudad_hecho_La Pedrera|ciudad_hecho_La Plata|ciudad_hecho_La Playa|ciudad_hecho_La Unión|ciudad_hecho_La Vega|ciudad_hecho_Lago Agrio|ciudad_hecho_Landázuri|ciudad_hecho_Lebrija|ciudad_hecho_Lejanías|ciudad_hecho_Leticia|ciudad_hecho_Los Patios|ciudad_hecho_Los Santos|ciudad_hecho_Magüí|ciudad_hecho_Maicao|ciudad_hecho_Malambo|ciudad_hecho_Manaure Balcón Del Cesar|ciudad_hecho_Manizales|ciudad_hecho_Maní|ciudad_hecho_Mapiripán|ciudad_hecho_Medellín|ciudad_hecho_Medio Atrato|ciudad_hecho_Medio Baudó|ciudad_hecho_Mercaderes|ciudad_hecho_Mesetas|ciudad_hecho_Milán|ciudad_hecho_Miraflores|ciudad_hecho_Mirití - Paraná|ciudad_hecho_Mistrató|ciudad_hecho_Mitú|ciudad_hecho_Mocoa|ciudad_hecho_Monterrey|ciudad_hecho_Montería|ciudad_hecho_Morales|ciudad_hecho_Mutatá|ciudad_hecho_Málaga|ciudad_hecho_Nariño|ciudad_hecho_Nechí|ciudad_hecho_Necoclí|ciudad_hecho_Neiva|ciudad_hecho_Nueva Granada|ciudad_hecho_Nunchía|ciudad_hecho_Ocaña|ciudad_hecho_Olaya Herrera|ciudad_hecho_Orito|ciudad_hecho_Orocué|ciudad_hecho_Ovejas|ciudad_hecho_Pailitas|ciudad_hecho_Paime|ciudad_hecho_Pais Vasco|ciudad_hecho_Palermo|ciudad_hecho_Palmira|ciudad_hecho_Paris|ciudad_hecho_Pasto|ciudad_hecho_Pauna|ciudad_hecho_Paya|ciudad_hecho_Paz De Ariporo|ciudad_hecho_Pereira|ciudad_hecho_Peñol|ciudad_hecho_Piamonte|ciudad_hecho_Piedecuesta|ciudad_hecho_Pisba|ciudad_hecho_Pitalito|ciudad_hecho_Pivijay|ciudad_hecho_Plato|ciudad_hecho_Policarpa|ciudad_hecho_Popayán|ciudad_hecho_Pore|ciudad_hecho_Pueblo Bello|ciudad_hecho_Puebloviejo|ciudad_hecho_Puerto Asís|ciudad_hecho_Puerto Berrío|ciudad_hecho_Puerto Boyacá|ciudad_hecho_Puerto Caicedo|ciudad_hecho_Puerto Carreño|ciudad_hecho_Puerto Gaitán|ciudad_hecho_Puerto Guzmán|ciudad_hecho_Puerto Leguízamo|ciudad_hecho_Puerto Libertador|ciudad_hecho_Puerto Parra|ciudad_hecho_Puerto Rico|ciudad_hecho_Puerto Wilches|ciudad_hecho_Páez|ciudad_hecho_Quibdó|ciudad_hecho_Quinchía|ciudad_hecho_Quito|ciudad_hecho_Remedios|ciudad_hecho_Rioblanco|ciudad_hecho_Riofrío|ciudad_hecho_Riohacha|ciudad_hecho_Riosucio|ciudad_hecho_Roldanillo|ciudad_hecho_Sabana De Torres|ciudad_hecho_Sabanalarga|ciudad_hecho_Salamina|ciudad_hecho_Salgar|ciudad_hecho_Samaniego|ciudad_hecho_San Andrés De Tumaco|ciudad_hecho_San Carlos|ciudad_hecho_San Eduardo|ciudad_hecho_San Jacinto|ciudad_hecho_San José De Cúcuta|ciudad_hecho_San José Del Fragua|ciudad_hecho_San José Del Guaviare|ciudad_hecho_San Juan De Urabá|ciudad_hecho_San Juan Del Cesar|ciudad_hecho_San Juan Nepomuceno|ciudad_hecho_San Luis De Gaceno|ciudad_hecho_San Luis De Palenque|ciudad_hecho_San Martín|ciudad_hecho_San Martín De Loba|ciudad_hecho_San Miguel|ciudad_hecho_San Pedro De Urabá|ciudad_hecho_San Sebastián|ciudad_hecho_San Vicente De Chucurí|ciudad_hecho_San Vicente Del Caguán|ciudad_hecho_Santa Isabel|ciudad_hecho_Santa Marta|ciudad_hecho_Santa Rosa|ciudad_hecho_Santa Rosalía|ciudad_hecho_Santander De Quilichao|ciudad_hecho_Santiago|ciudad_hecho_Santiago De Chile|ciudad_hecho_Santuario|ciudad_hecho_Saravena|ciudad_hecho_Sardinata|ciudad_hecho_Segovia|ciudad_hecho_Sibundoy|ciudad_hecho_Simacota|ciudad_hecho_Simití|ciudad_hecho_Sin Especificar|ciudad_hecho_Sincelejo|ciudad_hecho_Sitionuevo|ciudad_hecho_Socotá|ciudad_hecho_Sogamoso|ciudad_hecho_Solano|ciudad_hecho_Soledad|ciudad_hecho_Solita|ciudad_hecho_Sucumbios|ciudad_hecho_Sucumbíos|ciudad_hecho_Suárez|ciudad_hecho_Tachira|ciudad_hecho_Tame|ciudad_hecho_Taminango|ciudad_hecho_Taraira|ciudad_hecho_Tarazá|ciudad_hecho_Tarqui|ciudad_hecho_Tello|ciudad_hecho_Tenjo|ciudad_hecho_Teorama|ciudad_hecho_Tibú|ciudad_hecho_Tierralta|ciudad_hecho_Timaná|ciudad_hecho_Timbío|ciudad_hecho_Toledo|ciudad_hecho_Trujillo|ciudad_hecho_Tuluá|ciudad_hecho_Tungurahua|ciudad_hecho_Turbo|ciudad_hecho_Támara|ciudad_hecho_Uribe|ciudad_hecho_Urrao|ciudad_hecho_Valdivia|ciudad_hecho_Valencia|ciudad_hecho_Valle Del Guamuez|ciudad_hecho_Valledupar|ciudad_hecho_Valparaíso|ciudad_hecho_Victoria|ciudad_hecho_Villagarzón|ciudad_hecho_Villarrica|ciudad_hecho_Villavicencio|ciudad_hecho_Viotá|ciudad_hecho_Vistahermosa|ciudad_hecho_Yarumal|ciudad_hecho_Yondó|ciudad_hecho_Yopal|ciudad_hecho_Yumbo|ciudad_hecho_Zarzal|ciudad_hecho_Zona Bananera|ciudad_hecho_Zona De Frontera Con Vaupés|lugar_zona_Rural|lugar_zona_Sin Especificar|lugar_zona_Urbana
1|0.5076923076923059|0.0|0.0|0.06666666666666667|0.001998001998001998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0|0.5076923076923059|0.0|0.0|0.06666666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
0|0.7999999999999972|0.0|1.0|0.06666666666666667|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
0|0.8307692307692278|0.0|0.0|0.06666666666666667|0.0|0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
0|0.5076923076923059|0.0|0.0|0.06666666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
